Dest,Origin,TaxiIn,TaxiOut
CLT,JFK,8.461538461538462,19.0
CLT,LGA,8.25,23.0
CLT,MCO,7.333333333333333,18.0
CLT,MDW,5.222222222222222,10.333333333333334
CLT,MSP,10.5,17.0
CLT,ORD,6.882352941176471,19.11764705882353
CLT,PHL,6.666666666666667,12.833333333333334
CLT,TTN,10.5,14.5
CMH,ATL,4.9411764705882355,13.705882352941176
CMH,BNA,5.428571428571429,9.857142857142858
CMH,BOS,4.142857142857143,19.0
CMH,BWI,4.1,14.9
CMH,DAL,3.1666666666666665,12.333333333333334
CMH,DCA,3.142857142857143,10.571428571428571
CMH,DEN,5.923076923076923,17.615384615384617
CMH,DTW,6.666666666666667,21.666666666666668
CMH,EWR,6.166666666666667,17.666666666666668
CMH,FLL,4.0,13.666666666666666
CMH,IAD,6.636363636363637,16.363636363636363
CMH,IAH,7.0,16.642857142857142
CMH,JFK,4.0,12.5
CMH,LAS,5.416666666666667,11.416666666666666
CMH,LAX,7.0,17.0
CMH,LGA,4.833333333333333,19.5
CMH,MCO,5.214285714285714,12.928571428571429
CMH,MDW,4.125,11.75
CMH,MSP,7.333333333333333,17.333333333333332
CMH,MSY,7.0,17.0
CMH,MYR,6.0,9.0
CMH,OAK,5.5,10.666666666666666
CMH,ORD,6.08,20.68
CMH,PHX,3.6666666666666665,11.333333333333334
CMH,RDU,4.0,24.0
CMH,RSW,5.0,11.277777777777779
CMH,STL,3.8181818181818183,10.272727272727273
CMH,TPA,4.25,10.666666666666666
CMI,ORD,3.6,20.0
CMX,ORD,4.666666666666667,21.333333333333332
COD,DEN,4.25,18.0
COD,SLC,4.0,21.0
COS,ATL,6.0,18.5
COS,DEN,6.535714285714286,16.214285714285715
COS,IAH,6.428571428571429,23.285714285714285
COS,LAS,6.5,14.5
COS,LAX,7.0,25.0
COS,MCO,7.25,15.75
COS,ORD,7.0,18.714285714285715
COS,PHX,7.25,16.0
COS,SLC,6.5,22.0
COU,DEN,4.6,17.8
COU,ORD,3.3333333333333335,20.333333333333332
CPR,DEN,4.375,20.0
CPR,SLC,3.5,19.75
CRP,HOU,3.739130434782609,10.608695652173912
CRP,IAH,4.434782608695652,16.91304347826087
CRW,ATL,2.5,19.0
CRW,IAD,6.111111111111111,16.77777777777778
CRW,IAH,4.666666666666667,15.833333333333334
CRW,ORD,3.6666666666666665,20.0
CSG,ATL,2.5,19.0
CVG,ATL,4.818181818181818,13.181818181818182
CVG,AUS,6.0,11.0
CVG,BNA,5.0,15.5
CVG,BWI,4.578947368421052,12.052631578947368
CVG,CLT,4.666666666666667,21.0
CVG,DCA,6.0,17.0
CVG,DEN,5.857142857142857,16.857142857142858
CVG,DFW,5.0,16.0
CVG,DTW,4.428571428571429,17.0
CVG,EWR,5.777777777777778,17.333333333333332
CVG,FLL,6.666666666666667,16.666666666666668
CVG,IAD,5.2,18.3
CVG,IAH,7.142857142857143,18.285714285714285
CVG,JAX,4.0,14.0
CVG,JFK,5.0,30.0
CVG,LAS,6.083333333333333,15.75
CVG,LAX,6.2,16.2
CVG,LGA,6.125,21.875
CVG,MCI,5.0,12.0
CVG,MCO,8.0,13.666666666666666
CVG,MDW,5.0,9.625
CVG,MIA,7.0,21.0
CVG,MSP,5.0,22.5
CVG,MSY,6.0,11.0
CVG,ORD,6.225806451612903,18.06451612903226
CVG,PGD,5.333333333333333,9.333333333333334
CVG,PHL,6.5,21.5
CVG,PHX,8.0,11.0
CVG,PIE,5.75,14.0
CVG,RDU,5.0,10.0
CVG,RSW,6.5,13.3
CVG,SAV,6.0,8.0
CVG,SEA,4.0,12.0
CVG,SFB,4.5,15.0
CVG,SFO,4.0,18.0
CVG,SLC,4.5,21.0
CVG,STL,4.0,11.0
CVG,TPA,5.5,14.5
CVG,XNA,5.0,9.0
CWA,DTW,3.0,14.0
CWA,MSP,3.0,16.0
CWA,ORD,4.0,15.333333333333334
DAB,ATL,3.125,15.875
DAB,JFK,3.25,19.75
DAL,ABQ,3.2941176470588234,10.529411764705882
DAL,AMA,3.3333333333333335,7.25
DAL,ATL,4.357142857142857,14.642857142857142
DAL,AUS,4.394736842105263,10.605263157894736
DAL,BHM,3.4285714285714284,10.142857142857142
DAL,BNA,4.785714285714286,11.142857142857142
DAL,BOS,4.714285714285714,15.857142857142858
DAL,BUR,3.25,9.25
DAL,BWI,4.785714285714286,12.214285714285714
DAL,CHS,2.0,8.0
DAL,CLT,4.4,19.4
DAL,CMH,6.0,24.0
DAL,DCA,3.966666666666667,15.566666666666666
DAL,DEN,4.2,12.36
DAL,DTW,3.75,14.0
DAL,ECP,3.0,7.0
DAL,ELP,3.230769230769231,10.461538461538462
DAL,FLL,4.0,18.166666666666668
DAL,HOU,4.195652173913044,11.5
DAL,IND,4.0,8.75
DAL,LAS,3.8333333333333335,13.916666666666666
DAL,LAX,4.5,14.357142857142858
DAL,LBB,3.590909090909091,8.909090909090908
DAL,LGA,4.25,18.75
DAL,LIT,3.4545454545454546,8.272727272727273
DAL,MAF,4.388888888888889,9.277777777777779
DAL,MCI,4.44,10.44
DAL,MCO,4.333333333333333,10.5
DAL,MDW,3.935483870967742,11.387096774193548
DAL,MEM,4.0,8.833333333333334
DAL,MKE,8.5,10.0
DAL,MSY,3.9565217391304346,9.695652173913043
DAL,OAK,4.222222222222222,12.222222222222221
DAL,OKC,4.083333333333333,11.0
DAL,OMA,4.5,9.75
DAL,ONT,3.5,7.5
DAL,PDX,4.4,11.2
DAL,PHL,4.75,18.5
DAL,PHX,4.0,8.952380952380953
DAL,PIT,3.6666666666666665,13.0
DAL,RDU,3.0,9.666666666666666
DAL,RNO,5.25,8.75
DAL,SAN,3.8,13.933333333333334
DAL,SAT,4.05,8.975
DAL,SEA,4.5,18.25
DAL,SFO,4.684210526315789,19.526315789473685
DAL,SJC,4.5,13.25
DAL,SLC,3.3333333333333335,12.666666666666666
DAL,SMF,3.0,10.0
DAL,SNA,2.5,9.5
DAL,STL,3.8125,10.5
DAL,TPA,5.0,11.88888888888889
DAL,TUL,3.933333333333333,9.733333333333333
DAY,ATL,7.0,18.428571428571427
DAY,DEN,4.666666666666667,18.5
DAY,DTW,4.666666666666667,15.666666666666666
DAY,EWR,6.142857142857143,22.285714285714285
DAY,IAD,5.5,21.666666666666668
DAY,MSP,5.0,16.5
DAY,ORD,4.8,18.533333333333335
DAY,PGD,7.0,14.0
DAY,SFB,6.0,13.0
DCA,ATL,4.517241379310345,13.517241379310345
DCA,AUS,5.0,11.571428571428571
DCA,BDL,3.2,9.6
DCA,BNA,5.583333333333333,9.083333333333334
DCA,BOS,3.588235294117647,16.852941176470587
DCA,CHS,4.571428571428571,14.285714285714286
DCA,CLE,5.809523809523809,14.857142857142858
DCA,CMH,4.0,15.5
DCA,CVG,4.0,16.5
DCA,DAL,4.545454545454546,15.454545454545455
DCA,DEN,7.0,14.7
DCA,DTW,4.75,16.125
DCA,EWR,5.15,20.2
DCA,FLL,4.033333333333333,16.1
DCA,HOU,4.5,11.0
DCA,IAH,4.12,19.4
DCA,JAX,3.5,13.125
DCA,JFK,5.0,23.0
DCA,LAX,4.0,20.5
DCA,LGA,5.555555555555555,20.555555555555557
DCA,MCI,5.0,15.666666666666666
DCA,MCO,3.6818181818181817,13.772727272727273
DCA,MDW,4.285714285714286,12.142857142857142
DCA,MKE,3.2,11.6
DCA,MSP,3.0,11.666666666666666
DCA,MSY,8.0,7.0
DCA,OMA,4.0,13.0
DCA,ORD,4.254545454545455,18.90909090909091
DCA,PBI,6.0,12.0
DCA,PDX,2.0,24.0
DCA,PVD,4.714285714285714,11.571428571428571
DCA,RDU,8.0,20.0
DCA,RSW,3.75,11.0
DCA,SEA,6.0,24.666666666666668
DCA,SFO,3.375,20.5
DCA,SJU,4.0,13.0
DCA,SLC,10.0,31.0
DCA,STL,4.6,7.2
DCA,TPA,4.666666666666667,12.166666666666666
DEN,ABQ,6.36,12.68
DEN,ALB,6.2,7.6
DEN,AMA,7.333333333333333,11.666666666666666
DEN,ANC,6.142857142857143,18.857142857142858
DEN,ASE,7.555555555555555,13.055555555555555
DEN,ATL,7.26530612244898,16.775510204081634
DEN,AUS,7.133333333333334,11.777777777777779
DEN,BDL,7.625,10.875
DEN,BFF,8.0,12.0
DEN,BFL,6.777777777777778,17.666666666666668
DEN,BHM,11.0,8.0
DEN,BIL,8.142857142857142,15.214285714285714
DEN,BIS,6.5,12.75
DEN,BNA,6.25,13.0
DEN,BOI,6.4,10.15
DEN,BOS,7.7727272727272725,17.5
DEN,BUR,8.777777777777779,15.5
DEN,BWI,6.238095238095238,15.476190476190476
DEN,BZN,8.375,17.375
DEN,CID,9.8,15.6
DEN,CLE,7.071428571428571,12.714285714285714
DEN,CLT,7.857142857142857,14.857142857142858
DEN,CMH,7.818181818181818,13.545454545454545
DEN,COD,8.666666666666666,17.333333333333332
DEN,COS,7.333333333333333,17.454545454545453
DEN,COU,6.25,16.25
DEN,CPR,7.3125,18.75
DEN,CVG,9.76923076923077,13.538461538461538
DEN,DAL,5.45,9.7
DEN,DAY,8.4,13.8
DEN,DCA,9.777777777777779,16.88888888888889
DEN,DFW,7.555555555555555,17.38888888888889
DEN,DIK,6.25,17.5
DEN,DRO,7.25,15.25
DEN,DSM,8.333333333333334,14.333333333333334
DEN,DTW,6.529411764705882,12.941176470588236
DEN,DVL,6.5,16.0
DEN,EGE,6.454545454545454,17.636363636363637
DEN,ELP,8.916666666666666,15.416666666666666
DEN,EUG,6.5,16.7
DEN,EWR,6.777777777777778,19.333333333333332
DEN,FAR,8.153846153846153,17.53846153846154
DEN,FAT,7.8125,14.5625
DEN,FCA,8.0,17.666666666666668
DEN,FLL,6.923076923076923,14.076923076923077
DEN,FSD,7.866666666666666,18.0
DEN,GCC,8.285714285714286,20.285714285714285
DEN,GEG,6.8125,11.25
DEN,GJT,7.733333333333333,13.066666666666666
DEN,GRR,8.125,16.375
DEN,GTF,6.166666666666667,11.666666666666666
DEN,GUC,7.0,14.25
DEN,HDN,8.0,18.11111111111111
DEN,HLN,7.666666666666667,19.0
DEN,HNL,7.5,21.25
DEN,HOU,5.266666666666667,10.466666666666667
DEN,HSV,6.5,14.75
DEN,HYS,5.2,8.0
DEN,IAD,6.913043478260869,17.0
DEN,IAH,7.4,18.08
DEN,ICT,7.538461538461538,14.307692307692308
DEN,IDA,8.2,23.0
DEN,IND,7.7,11.1
DEN,ISN,6.75,18.5
DEN,JAC,7.333333333333333,16.333333333333332
DEN,JAX,7.111111111111111,13.666666666666666
DEN,JFK,8.0,23.0
DEN,JMS,6.5,16.5
DEN,KOA,6.333333333333333,10.666666666666666
DEN,LAR,7.2,17.0
DEN,LAS,7.041666666666667,13.527777777777779
DEN,LAX,6.238095238095238,16.238095238095237
DEN,LBB,5.166666666666667,16.833333333333332
DEN,LBF,7.6,11.8
DEN,LGA,7.4,17.36
DEN,LGB,5.0,8.0
DEN,LIH,5.5,12.0
DEN,LIT,9.0,15.75
DEN,LNK,7.0,16.333333333333332
DEN,MAF,7.625,13.25
DEN,MCI,7.026315789473684,11.078947368421053
DEN,MCO,6.65625,13.78125
DEN,MDW,6.16,11.52
DEN,MEM,8.8,13.8
DEN,MFR,11.0,19.5
DEN,MIA,6.714285714285714,19.714285714285715
DEN,MKE,7.916666666666667,11.666666666666666
DEN,MLI,7.571428571428571,12.571428571428571
DEN,MOT,7.9,18.9
DEN,MSN,9.125,13.75
DEN,MSO,9.0,15.25
DEN,MSP,7.511627906976744,14.395348837209303
DEN,MSY,6.0,11.461538461538462
DEN,MTJ,8.071428571428571,13.785714285714286
DEN,OAK,5.52,10.8
DEN,OGG,6.8,12.4
DEN,OKC,6.72,10.72
DEN,OMA,7.45,11.15
DEN,ONT,6.0,11.761904761904763
DEN,ORD,8.073170731707316,16.658536585365855
DEN,PDX,7.2,11.36
DEN,PHL,6.083333333333333,17.416666666666668
DEN,PHX,6.509090909090909,11.145454545454545
DEN,PIT,6.428571428571429,13.571428571428571
DEN,PSC,7.333333333333333,19.666666666666668
DEN,PSP,6.315789473684211,13.473684210526315
DEN,PUB,6.8,12.4
DEN,RAP,7.428571428571429,16.0
DEN,RDM,9.75,12.75
DEN,RDU,8.0,13.818181818181818
DEN,RIC,6.0,12.0
DEN,RKS,8.166666666666666,15.833333333333334
DEN,RNO,6.6875,12.5625
DEN,RSW,8.0,11.846153846153847
DEN,SAF,6.285714285714286,14.571428571428571
DEN,SAN,6.128205128205129,14.794871794871796
DEN,SAT,7.588235294117647,11.235294117647058
DEN,SBA,8.5,13.833333333333334
DEN,SBP,6.0,20.666666666666668
DEN,SDF,8.0,12.2
DEN,SEA,6.448979591836735,17.224489795918366
DEN,SFO,7.283018867924528,18.28301886792453
DEN,SGF,6.0,16.25
DEN,SGU,7.5,19.166666666666668
DEN,SHV,8.0,15.0
DEN,SJC,6.954545454545454,13.0
DEN,SLC,7.033333333333333,14.033333333333333
DEN,SMF,6.714285714285714,11.571428571428571
DEN,SNA,6.785714285714286,11.464285714285714
DEN,STL,6.75,12.386363636363637
DEN,SUN,7.0,20.0
DEN,TPA,6.761904761904762,11.714285714285714
DEN,TUL,6.117647058823529,13.588235294117647
DEN,TUS,6.636363636363637,12.454545454545455
DEN,TYS,8.25,13.75
DEN,XNA,6.428571428571429,17.714285714285715
DFW,ATL,6.846153846153846,14.153846153846153
DFW,BOS,7.25,15.75
DFW,BWI,8.428571428571429,12.571428571428571
DFW,DEN,9.057142857142857,15.228571428571428
DFW,DTW,7.333333333333333,19.166666666666668
DFW,EWR,8.052631578947368,19.68421052631579
DFW,FLL,8.75,13.25
DFW,IAD,6.857142857142857,18.142857142857142
DFW,IAH,8.863636363636363,16.954545454545453
DFW,JFK,10.0,14.0
DFW,LAS,8.923076923076923,14.538461538461538
DFW,LAX,9.578947368421053,15.894736842105264
DFW,LGA,10.571428571428571,18.571428571428573
DFW,MCO,8.0,12.875
DFW,MSP,9.142857142857142,19.714285714285715
DFW,ORD,7.086956521739131,18.956521739130434
DFW,PDX,11.0,11.0
DFW,PHL,6.333333333333333,16.666666666666668
DFW,PHX,7.0,11.333333333333334
DFW,PIT,11.5,20.0
DFW,SEA,8.0,17.5
DFW,SFO,9.777777777777779,19.444444444444443
DFW,SLC,8.4,18.2
DFW,TPA,8.142857142857142,12.714285714285714
DHN,ATL,4.8,17.8
DIK,DEN,5.0,17.8
DLH,MSP,5.6,16.2
DLH,ORD,5.0,19.6
DRO,DEN,4.6,16.6
DSM,ATL,3.0,13.0
DSM,AZA,5.0,11.0
DSM,DEN,5.529411764705882,15.764705882352942
DSM,DTW,6.0,11.0
DSM,EWR,4.6,17.4
DSM,IAH,6.571428571428571,14.428571428571429
DSM,LAS,3.1666666666666665,14.5
DSM,LGA,5.0,13.0
DSM,MSP,4.666666666666667,23.0
DSM,ORD,4.8125,17.5625
DSM,PHX,7.0,12.0
DSM,SFB,9.0,13.5
DSM,STL,3.125,9.625
DTW,ABE,9.666666666666666,17.0
DTW,ALB,7.5,18.5
DTW,APN,7.333333333333333,10.666666666666666
DTW,ATL,7.571428571428571,14.642857142857142
DTW,AUS,6.142857142857143,13.571428571428571
DTW,AVP,11.25,12.75
DTW,AZO,7.5,18.25
DTW,BDL,6.5,14.5
DTW,BGM,9.4,12.4
DTW,BHM,12.5,15.5
DTW,BNA,6.2727272727272725,12.181818181818182
DTW,BOS,8.074074074074074,17.48148148148148
DTW,BTV,8.5,24.0
DTW,BUF,7.625,17.625
DTW,BWI,6.055555555555555,11.944444444444445
DTW,CAK,8.5,19.25
DTW,CHA,10.5,16.0
DTW,CID,9.0,13.5
DTW,CIU,10.0,23.0
DTW,CLE,7.2,20.0
DTW,CLT,6.0,18.166666666666668
DTW,CMH,7.666666666666667,13.333333333333334
DTW,CVG,11.0,11.0
DTW,CWA,9.5,22.0
DTW,DAL,6.5,13.5
DTW,DAY,10.5,18.0
DTW,DCA,7.0,15.428571428571429
DTW,DEN,7.411764705882353,14.294117647058824
DTW,DFW,9.6,19.8
DTW,ELM,6.125,17.5
DTW,ERI,7.5,29.5
DTW,ESC,8.0,12.0
DTW,EVV,10.333333333333334,17.666666666666668
DTW,EWR,8.038461538461538,18.46153846153846
DTW,FLL,8.125,13.25
DTW,FWA,6.0,8.0
DTW,GRB,10.166666666666666,20.5
DTW,GRR,8.1,12.8
DTW,GSO,10.25,15.75
DTW,GSP,9.0,14.125
DTW,HPN,6.0,12.0
DTW,HSV,12.0,12.0
DTW,IAD,8.25,15.75
DTW,IAH,8.318181818181818,17.40909090909091
DTW,IMT,11.0,15.5
DTW,IND,8.285714285714286,16.285714285714285
DTW,ITH,9.0,29.0
DTW,JAX,10.0,21.0
DTW,JFK,5.5,24.0
DTW,LAN,6.666666666666667,15.5
DTW,LAS,9.058823529411764,15.058823529411764
DTW,LAX,9.0,17.666666666666668
DTW,LEX,7.5,17.666666666666668
DTW,LGA,7.416666666666667,22.416666666666668
DTW,MBS,9.0,17.0
DTW,MCI,8.0,11.75
DTW,MCO,8.714285714285714,15.571428571428571
DTW,MDT,7.0,12.0
DTW,MDW,6.611111111111111,13.055555555555555
DTW,MEM,6.5,19.0
DTW,MHT,5.0,16.666666666666668
DTW,MIA,7.142857142857143,15.857142857142858
DTW,MKE,9.0,14.0
DTW,MLI,9.0,26.0
DTW,MQT,10.0,19.0
DTW,MSN,8.25,13.0
DTW,MSP,9.153846153846153,14.846153846153847
DTW,MSY,9.333333333333334,15.5
DTW,MYR,8.666666666666666,8.0
DTW,OMA,8.666666666666666,17.333333333333332
DTW,ORD,8.52,18.8
DTW,ORF,8.333333333333334,17.0
DTW,PBI,6.333333333333333,14.666666666666666
DTW,PDX,8.0,11.0
DTW,PHL,6.666666666666667,19.333333333333332
DTW,PHX,7.125,10.375
DTW,PIT,8.5,12.5
DTW,PVD,10.5,23.0
DTW,PWM,7.4,12.4
DTW,RDU,8.0,19.2
DTW,RIC,7.0,8.5
DTW,ROC,7.2,16.2
DTW,RSW,8.952380952380953,13.047619047619047
DTW,SAN,7.0,17.0
DTW,SAT,9.5,9.0
DTW,SBN,14.0,8.0
DTW,SCE,9.0,16.0
DTW,SDF,7.0,14.666666666666666
DTW,SEA,7.333333333333333,16.5
DTW,SFO,8.714285714285714,17.142857142857142
DTW,SLC,6.571428571428571,17.428571428571427
DTW,STL,6.846153846153846,12.76923076923077
DTW,SWF,9.0,17.5
DTW,SYR,7.333333333333333,19.0
DTW,TPA,8.588235294117647,13.058823529411764
DTW,TVC,11.2,14.8
DTW,TYS,14.0,16.0
DUT,ANC,2.1,8.2
DVL,JMS,6.555555555555555,16.333333333333332
EAT,SEA,4.25,12.0
EAU,ORD,3.4,18.2
ECP,ATL,3.0,12.333333333333334
ECP,BNA,2.4444444444444446,9.88888888888889
ECP,DAL,3.0,9.5
ECP,HOU,2.7142857142857144,11.857142857142858
ECP,IAH,4.222222222222222,17.333333333333332
ECP,STL,4.0,7.0
EGE,DEN,3.5384615384615383,14.76923076923077
EGE,EWR,3.0,31.0
EGE,IAH,3.5,22.0
EGE,ORD,4.0,18.333333333333332
EKO,SLC,5.0,19.0
ELM,DTW,3.2,18.8
ELM,PIE,5.0,12.0
ELM,SFB,6.666666666666667,13.666666666666666
ELP,ATL,4.0,14.25
ELP,AUS,3.142857142857143,11.285714285714286
ELP,DAL,3.066666666666667,10.066666666666666
ELP,DEN,4.444444444444445,17.444444444444443
ELP,HOU,2.875,12.5
ELP,IAH,3.875,15.6875
ELP,LAS,3.5,11.125
ELP,LAX,3.0,10.909090909090908
ELP,ORD,5.0,31.0
ELP,PHX,3.3076923076923075,8.538461538461538
ELP,SAT,3.0,10.428571428571429
ERI,DTW,3.6666666666666665,16.0
ERI,ORD,3.142857142857143,15.857142857142858
EUG,AZA,7.0,8.0
EUG,DEN,3.4285714285714284,15.571428571428571
EUG,LAS,6.0,16.0
EUG,LAX,5.5,21.5
EUG,OAK,5.5,12.5
EUG,PDX,4.75,9.5
EUG,SEA,3.5454545454545454,14.090909090909092
EUG,SFO,3.5,20.916666666666668
EUG,SJC,4.0,9.666666666666666
EUG,SLC,3.6,19.4
EVV,ATL,4.333333333333333,14.333333333333334
EVV,DTW,3.5,16.5
EVV,ORD,4.0,24.666666666666668
EVV,SFB,5.0,12.0
EWN,ATL,4.333333333333333,21.666666666666668
EWR,ALB,9.473684210526315,17.105263157894736
EWR,ATL,7.083333333333333,16.041666666666668
EWR,AUS,7.2,14.44
EWR,AVL,6.0,11.333333333333334
EWR,AVP,8.428571428571429,15.857142857142858
EWR,BDL,7.125,16.0
EWR,BGR,10.666666666666666,19.833333333333332
EWR,BNA,7.3,15.0
EWR,BOS,8.054054054054054,17.486486486486488
EWR,BQN,10.0,9.0
EWR,BTV,7.714285714285714,14.428571428571429
EWR,BUF,8.727272727272727,17.545454545454547
EWR,BWI,8.857142857142858,19.0
EWR,CAK,7.25,25.75
EWR,CHA,9.75,13.75
EWR,CHS,11.4,18.2
EWR,CLE,7.92,18.32
EWR,CLT,7.142857142857143,18.714285714285715
EWR,CMH,7.444444444444445,15.0
EWR,CVG,7.363636363636363,12.454545454545455
EWR,DAY,8.857142857142858,13.142857142857142
EWR,DCA,8.277777777777779,19.5
EWR,DEN,7.657894736842105,14.789473684210526
EWR,DFW,9.5,15.6
EWR,DSM,8.5,16.5
EWR,DTW,8.066666666666666,19.333333333333332
EWR,EGE,7.428571428571429,17.857142857142858
EWR,EYW,11.0,13.25
EWR,FLL,8.037735849056604,17.62264150943396
EWR,FWA,10.5,15.5
EWR,GRR,8.88888888888889,16.666666666666668
EWR,GSO,10.0,20.285714285714285
EWR,GSP,6.5,13.0
EWR,HDN,11.0,12.0
EWR,HNL,8.666666666666666,20.666666666666668
EWR,IAD,7.5,21.4
EWR,IAH,7.875,18.25
EWR,IND,7.291666666666667,13.625
EWR,ITH,9.666666666666666,19.0
EWR,JAC,7.5,20.0
EWR,JAX,7.6,16.5
EWR,LAS,7.424242424242424,15.727272727272727
EWR,LAX,7.2894736842105265,19.5
EWR,LEX,9.0,17.0
EWR,MCI,7.444444444444445,19.0
EWR,MCO,7.546875,16.921875
EWR,MDW,8.1,16.4
EWR,MEM,9.125,13.875
EWR,MHT,8.444444444444445,19.333333333333332
EWR,MIA,8.0,18.95
EWR,MKE,8.714285714285714,12.714285714285714
EWR,MSN,9.0,17.0
EWR,MSP,8.272727272727273,22.181818181818183
EWR,MSY,7.142857142857143,12.714285714285714
EWR,MYR,8.4,16.0
EWR,OMA,8.2,16.0
EWR,ORD,7.208333333333333,18.666666666666668
EWR,ORF,7.0,19.714285714285715
EWR,PBI,7.21875,13.8125
EWR,PDX,7.090909090909091,12.454545454545455
EWR,PHX,7.285714285714286,13.0
EWR,PIT,7.235294117647059,19.176470588235293
EWR,PVD,7.909090909090909,16.90909090909091
EWR,PWM,8.352941176470589,17.0
EWR,RDU,7.055555555555555,19.055555555555557
EWR,RIC,9.0,17.4
EWR,ROC,7.666666666666667,19.11111111111111
EWR,RSW,7.526315789473684,15.736842105263158
EWR,SAN,7.894736842105263,18.263157894736842
EWR,SAT,6.25,15.25
EWR,SAV,7.2,15.5
EWR,SBN,12.0,25.0
EWR,SDF,9.1,13.6
EWR,SEA,6.235294117647059,14.823529411764707
EWR,SFO,7.578947368421052,20.63157894736842
EWR,SJC,8.25,17.75
EWR,SJU,8.11111111111111,13.88888888888889
EWR,SLC,7.333333333333333,15.0
EWR,SMF,6.0,9.0
EWR,SNA,5.9,17.4
EWR,SRQ,7.0,14.333333333333334
EWR,STL,8.521739130434783,16.391304347826086
EWR,SYR,9.0,21.857142857142858
EWR,TPA,7.5625,14.5
EWR,TYS,6.363636363636363,14.363636363636363
EWR,XNA,7.0,17.5
EYW,ATL,3.142857142857143,16.571428571428573
EYW,EWR,5.875,19.25
EYW,ORD,4.0,18.0
FAI,ANC,3.375,11.958333333333334
FAI,BRW,3.4,9.6
FAI,SEA,3.5,18.25
FAR,AZA,6.0,12.8
FAR,DEN,5.7272727272727275,17.0
FAR,LAS,5.0,11.0
FAR,MSP,5.0,13.5
FAR,ORD,7.333333333333333,19.0
FAR,SFB,6.0,12.0
FAT,DEN,5.833333333333333,18.833333333333332
FAT,LAS,5.7272727272727275,15.636363636363637
FAT,LAX,5.777777777777778,18.333333333333332
FAT,PDX,4.0,12.0
FAT,SAN,3.3333333333333335,18.333333333333332
FAT,SEA,3.625,16.125
FAT,SFO,4.375,18.0625
FAT,SLC,6.0,23.0
FAY,ATL,6.6,16.0
FAY,IAD,5.888888888888889,21.666666666666668
FCA,DEN,3.0,15.4
FCA,LAS,9.0,16.0
FCA,ORD,4.0,19.0
FCA,PDX,7.0,9.5
FCA,SEA,4.090909090909091,13.545454545454545
FCA,SLC,3.0,17.5
FLL,ABE,4.0,10.0
FLL,ACY,6.833333333333333,11.666666666666666
FLL,ALB,5.2,11.4
FLL,ATL,5.384615384615385,14.333333333333334
FLL,AUS,7.888888888888889,11.444444444444445
FLL,AVL,6.5,11.5
FLL,BDL,6.458333333333333,12.583333333333334
FLL,BNA,4.785714285714286,11.214285714285714
FLL,BOS,5.52,15.8
FLL,BQN,8.333333333333334,12.222222222222221
FLL,BUF,4.833333333333333,15.833333333333334
FLL,BWI,5.1558441558441555,12.805194805194805
FLL,CAK,8.5,8.5
FLL,CHS,8.5,9.5
FLL,CLE,5.5,13.9
FLL,CMH,4.666666666666667,15.0
FLL,CVG,5.5,8.0
FLL,DAL,7.333333333333333,10.333333333333334
FLL,DCA,5.55,13.9
FLL,DEN,5.578947368421052,12.631578947368421
FLL,DFW,7.2,12.8
FLL,DTW,7.0,17.5
FLL,EWR,5.103448275862069,19.32758620689655
FLL,HOU,4.4,13.8
FLL,HPN,6.5,12.833333333333334
FLL,IAD,3.6666666666666665,19.444444444444443
FLL,IAG,6.5,11.166666666666666
FLL,IAH,5.625,16.4375
FLL,IND,6.6,11.8
FLL,ISP,4.0,12.181818181818182
FLL,JAX,5.461538461538462,11.615384615384615
FLL,JFK,5.7727272727272725,20.954545454545453
FLL,LAS,6.923076923076923,12.76923076923077
FLL,LAX,5.2272727272727275,18.5
FLL,LBE,7.0,14.0
FLL,LCK,7.0,13.333333333333334
FLL,LGA,6.0,17.333333333333332
FLL,LGB,5.5,9.25
FLL,MCI,7.8,9.2
FLL,MCO,5.083333333333333,11.875
FLL,MDW,4.631578947368421,11.052631578947368
FLL,MEM,5.0,12.0
FLL,MKE,6.25,10.75
FLL,MSP,9.75,9.5
FLL,MSY,6.125,11.3125
FLL,MYR,5.0,9.0
FLL,ORD,6.25,18.083333333333332
FLL,ORH,7.25,13.75
FLL,PBG,6.857142857142857,10.857142857142858
FLL,PHL,6.1,17.2
FLL,PHX,3.0,14.333333333333334
FLL,PIT,6.333333333333333,13.333333333333334
FLL,PVD,4.0,11.5
FLL,RDU,7.333333333333333,15.444444444444445
FLL,RIC,6.714285714285714,11.428571428571429
FLL,SAN,8.333333333333334,18.0
FLL,SEA,6.333333333333333,21.333333333333332
FLL,SFO,6.222222222222222,15.555555555555555
FLL,SJU,5.514285714285714,12.485714285714286
FLL,SLC,6.0,14.7
FLL,STL,6.2,10.0
FLL,SWF,5.714285714285714,14.571428571428571
FLL,TPA,5.235294117647059,12.294117647058824
FLL,TYS,5.5,12.0
FLL,USA,4.0,17.0
FNT,ATL,3.25,17.5
FNT,MDW,3.7,7.8
FNT,MSP,4.0,22.0
FNT,ORD,4.333333333333333,20.0
FNT,PGD,7.0,8.0
FNT,SFB,5.5,11.5
FSD,ATL,5.666666666666667,13.0
FSD,AZA,5.5,13.5
FSD,DEN,5.454545454545454,16.0
FSD,LAS,6.0,18.666666666666668
FSD,MSP,4.5,14.5
FSD,ORD,4.857142857142857,19.714285714285715
FSM,ATL,5.333333333333333,17.0
